Model,Precision,Recall,Threshold
attnunet,0.0166,1.0,0.174
attnunet,0.0166,1.0,0.174
attnunet,0.0166,1.0,0.1741
attnunet,0.0166,1.0,0.1741
attnunet,0.0166,1.0,0.1741
attnunet,0.0166,1.0,0.1741
attnunet,0.0166,1.0,0.1742
attnunet,0.0166,1.0,0.1742
attnunet,0.0166,1.0,0.1743
attnunet,0.0166,1.0,0.1743
attnunet,0.0166,1.0,0.1743
attnunet,0.0166,1.0,0.1743
attnunet,0.0166,1.0,0.1743
attnunet,0.0167,1.0,0.1743
attnunet,0.0167,1.0,0.1744
attnunet,0.0167,1.0,0.1744
attnunet,0.0167,1.0,0.1744
attnunet,0.0167,1.0,0.1744
attnunet,0.0167,1.0,0.1745
attnunet,0.0167,1.0,0.1745
attnunet,0.0167,1.0,0.1745
attnunet,0.0167,1.0,0.1745
attnunet,0.0167,1.0,0.1745
attnunet,0.0167,1.0,0.1745
attnunet,0.0167,1.0,0.1746
attnunet,0.0167,1.0,0.1746
attnunet,0.0167,1.0,0.1747
attnunet,0.0167,1.0,0.1747
attnunet,0.0167,1.0,0.1747
attnunet,0.0167,1.0,0.1747
attnunet,0.0167,1.0,0.1747
attnunet,0.0167,1.0,0.1747
attnunet,0.0167,1.0,0.1747
attnunet,0.0167,1.0,0.1748
attnunet,0.0167,1.0,0.1748
attnunet,0.0167,1.0,0.1748
attnunet,0.0167,1.0,0.1748
attnunet,0.0167,1.0,0.1748
attnunet,0.0167,1.0,0.1748
attnunet,0.0167,1.0,0.1749
attnunet,0.0167,1.0,0.1749
attnunet,0.0168,1.0,0.1749
attnunet,0.0168,1.0,0.1749
attnunet,0.0168,1.0,0.1749
attnunet,0.0168,1.0,0.1749
attnunet,0.0168,1.0,0.1749
attnunet,0.0168,1.0,0.1749
attnunet,0.0168,1.0,0.1749
attnunet,0.0168,1.0,0.1749
attnunet,0.0168,1.0,0.175
attnunet,0.0168,1.0,0.175
attnunet,0.0168,1.0,0.175
attnunet,0.0168,1.0,0.175
attnunet,0.0168,1.0,0.175
attnunet,0.0168,1.0,0.175
attnunet,0.0168,1.0,0.175
attnunet,0.0168,1.0,0.175
attnunet,0.0168,1.0,0.175
attnunet,0.0168,1.0,0.1751
attnunet,0.0168,1.0,0.1751
attnunet,0.0168,1.0,0.1751
attnunet,0.0168,1.0,0.1751
attnunet,0.0168,1.0,0.1751
attnunet,0.0168,1.0,0.1752
attnunet,0.0168,1.0,0.1752
attnunet,0.0168,1.0,0.1753
attnunet,0.0168,1.0,0.1753
attnunet,0.0168,1.0,0.1753
attnunet,0.0168,1.0,0.1753
attnunet,0.0168,1.0,0.1753
attnunet,0.0169,1.0,0.1753
attnunet,0.0169,1.0,0.1754
attnunet,0.0169,1.0,0.1754
attnunet,0.0169,1.0,0.1754
attnunet,0.0169,1.0,0.1754
attnunet,0.0169,1.0,0.1754
attnunet,0.0169,1.0,0.1754
attnunet,0.0169,1.0,0.1754
attnunet,0.0169,1.0,0.1754
attnunet,0.0169,1.0,0.1755
attnunet,0.0169,1.0,0.1755
attnunet,0.0169,1.0,0.1755
attnunet,0.0169,1.0,0.1755
attnunet,0.0169,1.0,0.1755
attnunet,0.0169,1.0,0.1756
attnunet,0.0169,1.0,0.1756
attnunet,0.0169,1.0,0.1756
attnunet,0.0169,1.0,0.1756
attnunet,0.0169,1.0,0.1756
attnunet,0.0169,1.0,0.1756
attnunet,0.0169,1.0,0.1756
attnunet,0.0169,1.0,0.1756
attnunet,0.0169,1.0,0.1756
attnunet,0.0169,1.0,0.1756
attnunet,0.0169,1.0,0.1757
attnunet,0.0169,1.0,0.1757
attnunet,0.0169,1.0,0.1757
attnunet,0.0169,1.0,0.1757
attnunet,0.017,1.0,0.1757
attnunet,0.017,1.0,0.1757
attnunet,0.017,1.0,0.1757
attnunet,0.017,1.0,0.1757
attnunet,0.017,1.0,0.1757
attnunet,0.017,1.0,0.1758
attnunet,0.017,1.0,0.1758
attnunet,0.017,1.0,0.1759
attnunet,0.017,1.0,0.1759
attnunet,0.017,1.0,0.1759
attnunet,0.017,1.0,0.176
attnunet,0.017,1.0,0.176
attnunet,0.017,1.0,0.176
attnunet,0.017,1.0,0.176
attnunet,0.017,1.0,0.1761
attnunet,0.017,1.0,0.1761
attnunet,0.017,1.0,0.1761
attnunet,0.017,1.0,0.1761
attnunet,0.017,1.0,0.1761
attnunet,0.017,1.0,0.1761
attnunet,0.017,1.0,0.1762
attnunet,0.017,1.0,0.1762
attnunet,0.017,1.0,0.1762
attnunet,0.017,1.0,0.1762
attnunet,0.017,1.0,0.1762
attnunet,0.017,1.0,0.1762
attnunet,0.017,1.0,0.1762
attnunet,0.0171,1.0,0.1762
attnunet,0.0171,1.0,0.1763
attnunet,0.0171,1.0,0.1763
attnunet,0.0171,1.0,0.1763
attnunet,0.0171,1.0,0.1763
attnunet,0.0171,1.0,0.1763
attnunet,0.0171,1.0,0.1763
attnunet,0.0171,1.0,0.1764
attnunet,0.0171,1.0,0.1764
attnunet,0.0171,1.0,0.1765
attnunet,0.0171,1.0,0.1765
attnunet,0.0171,1.0,0.1766
attnunet,0.0171,1.0,0.1766
attnunet,0.0171,1.0,0.1766
attnunet,0.0171,1.0,0.1766
attnunet,0.0171,1.0,0.1766
attnunet,0.0171,1.0,0.1766
attnunet,0.0171,1.0,0.1767
attnunet,0.0171,1.0,0.1767
attnunet,0.0171,1.0,0.1767
attnunet,0.0171,1.0,0.1768
attnunet,0.0171,1.0,0.1768
attnunet,0.0171,1.0,0.1768
attnunet,0.0171,1.0,0.1769
attnunet,0.0171,1.0,0.1769
attnunet,0.0171,1.0,0.1769
attnunet,0.0171,1.0,0.1769
attnunet,0.0171,1.0,0.1769
attnunet,0.0172,1.0,0.177
attnunet,0.0172,1.0,0.177
attnunet,0.0172,1.0,0.177
attnunet,0.0172,1.0,0.177
attnunet,0.0172,1.0,0.177
attnunet,0.0172,1.0,0.177
attnunet,0.0172,1.0,0.177
attnunet,0.0172,1.0,0.1771
attnunet,0.0172,1.0,0.1771
attnunet,0.0172,1.0,0.1771
attnunet,0.0172,1.0,0.1771
attnunet,0.0172,1.0,0.1771
attnunet,0.0172,1.0,0.1771
attnunet,0.0172,1.0,0.1772
attnunet,0.0172,1.0,0.1772
attnunet,0.0172,1.0,0.1772
attnunet,0.0172,1.0,0.1772
attnunet,0.0172,1.0,0.1772
attnunet,0.0172,1.0,0.1772
attnunet,0.0172,1.0,0.1772
attnunet,0.0172,1.0,0.1772
attnunet,0.0172,1.0,0.1772
attnunet,0.0172,1.0,0.1772
attnunet,0.0172,1.0,0.1773
attnunet,0.0172,1.0,0.1773
attnunet,0.0172,1.0,0.1773
attnunet,0.0172,1.0,0.1773
attnunet,0.0173,1.0,0.1773
attnunet,0.0173,1.0,0.1773
attnunet,0.0173,1.0,0.1773
attnunet,0.0173,1.0,0.1773
attnunet,0.0173,1.0,0.1774
attnunet,0.0173,1.0,0.1774
attnunet,0.0173,1.0,0.1774
attnunet,0.0173,1.0,0.1774
attnunet,0.0173,1.0,0.1774
attnunet,0.0173,1.0,0.1775
attnunet,0.0173,1.0,0.1775
attnunet,0.0173,1.0,0.1775
attnunet,0.0173,1.0,0.1775
attnunet,0.0173,1.0,0.1775
attnunet,0.0173,1.0,0.1775
attnunet,0.0173,1.0,0.1776
attnunet,0.0173,1.0,0.1777
attnunet,0.0173,1.0,0.1777
attnunet,0.0173,1.0,0.1777
attnunet,0.0173,1.0,0.1777
attnunet,0.0173,1.0,0.1777
attnunet,0.0173,1.0,0.1777
attnunet,0.0173,1.0,0.1777
attnunet,0.0173,1.0,0.1777
attnunet,0.0173,1.0,0.1777
attnunet,0.0173,1.0,0.1777
attnunet,0.0173,1.0,0.1778
attnunet,0.0174,1.0,0.1778
attnunet,0.0174,1.0,0.1778
attnunet,0.0174,1.0,0.1778
attnunet,0.0174,1.0,0.1778
attnunet,0.0174,1.0,0.1779
attnunet,0.0174,1.0,0.1779
attnunet,0.0174,1.0,0.1779
attnunet,0.0174,1.0,0.1779
attnunet,0.0174,1.0,0.1779
attnunet,0.0174,1.0,0.1779
attnunet,0.0174,1.0,0.1779
attnunet,0.0174,1.0,0.1779
attnunet,0.0174,1.0,0.178
attnunet,0.0174,1.0,0.178
attnunet,0.0174,1.0,0.178
attnunet,0.0174,1.0,0.178
attnunet,0.0174,1.0,0.178
attnunet,0.0174,1.0,0.178
attnunet,0.0174,1.0,0.178
attnunet,0.0174,1.0,0.1781
attnunet,0.0174,1.0,0.1781
attnunet,0.0174,1.0,0.1781
attnunet,0.0174,1.0,0.1781
attnunet,0.0174,1.0,0.1781
attnunet,0.0174,1.0,0.1781
attnunet,0.0174,1.0,0.1781
attnunet,0.0175,1.0,0.1781
attnunet,0.0175,1.0,0.1781
attnunet,0.0175,1.0,0.1782
attnunet,0.0175,1.0,0.1782
attnunet,0.0175,1.0,0.1782
attnunet,0.0175,1.0,0.1782
attnunet,0.0175,1.0,0.1782
attnunet,0.0175,1.0,0.1782
attnunet,0.0175,1.0,0.1783
attnunet,0.0175,1.0,0.1783
attnunet,0.0175,1.0,0.1783
attnunet,0.0175,1.0,0.1783
attnunet,0.0175,1.0,0.1783
attnunet,0.0175,1.0,0.1783
attnunet,0.0175,1.0,0.1783
attnunet,0.0175,1.0,0.1784
attnunet,0.0175,1.0,0.1784
attnunet,0.0175,1.0,0.1784
attnunet,0.0175,1.0,0.1784
attnunet,0.0175,1.0,0.1784
attnunet,0.0175,1.0,0.1785
attnunet,0.0175,1.0,0.1785
attnunet,0.0175,1.0,0.1785
attnunet,0.0175,1.0,0.1785
attnunet,0.0175,1.0,0.1785
attnunet,0.0175,1.0,0.1785
attnunet,0.0176,1.0,0.1785
attnunet,0.0176,1.0,0.1785
attnunet,0.0176,1.0,0.1785
attnunet,0.0176,1.0,0.1785
attnunet,0.0176,1.0,0.1785
attnunet,0.0176,1.0,0.1785
attnunet,0.0176,1.0,0.1786
attnunet,0.0176,1.0,0.1786
attnunet,0.0176,1.0,0.1786
attnunet,0.0176,1.0,0.1786
attnunet,0.0176,1.0,0.1786
attnunet,0.0176,1.0,0.1786
attnunet,0.0176,1.0,0.1786
attnunet,0.0176,1.0,0.1786
attnunet,0.0176,1.0,0.1787
attnunet,0.0176,1.0,0.1787
attnunet,0.0176,1.0,0.1787
attnunet,0.0176,1.0,0.1787
attnunet,0.0176,1.0,0.1787
attnunet,0.0176,1.0,0.1787
attnunet,0.0176,1.0,0.1787
attnunet,0.0176,1.0,0.1787
attnunet,0.0176,1.0,0.1787
attnunet,0.0176,1.0,0.1788
attnunet,0.0176,1.0,0.1788
attnunet,0.0176,1.0,0.1789
attnunet,0.0177,1.0,0.1789
attnunet,0.0177,1.0,0.1789
attnunet,0.0177,1.0,0.1789
attnunet,0.0177,1.0,0.1789
attnunet,0.0177,1.0,0.1789
attnunet,0.0177,1.0,0.1789
attnunet,0.0177,1.0,0.179
attnunet,0.0177,1.0,0.179
attnunet,0.0177,1.0,0.179
attnunet,0.0177,1.0,0.179
attnunet,0.0177,1.0,0.179
attnunet,0.0177,1.0,0.1791
attnunet,0.0177,1.0,0.1791
attnunet,0.0177,1.0,0.1791
attnunet,0.0177,1.0,0.1791
attnunet,0.0177,1.0,0.1792
attnunet,0.0177,1.0,0.1792
attnunet,0.0177,1.0,0.1792
attnunet,0.0177,1.0,0.1792
attnunet,0.0177,1.0,0.1793
attnunet,0.0177,1.0,0.1793
attnunet,0.0177,1.0,0.1793
attnunet,0.0177,1.0,0.1793
attnunet,0.0177,1.0,0.1793
attnunet,0.0177,1.0,0.1793
attnunet,0.0178,1.0,0.1793
attnunet,0.0178,1.0,0.1794
attnunet,0.0178,1.0,0.1794
attnunet,0.0178,1.0,0.1794
attnunet,0.0178,1.0,0.1794
attnunet,0.0178,1.0,0.1794
attnunet,0.0178,1.0,0.1794
attnunet,0.0178,1.0,0.1795
attnunet,0.0178,1.0,0.1795
attnunet,0.0178,1.0,0.1795
attnunet,0.0178,1.0,0.1795
attnunet,0.0178,1.0,0.1795
attnunet,0.0178,1.0,0.1796
attnunet,0.0178,1.0,0.1796
attnunet,0.0178,1.0,0.1796
attnunet,0.0178,1.0,0.1796
attnunet,0.0178,1.0,0.1796
attnunet,0.0178,1.0,0.1797
attnunet,0.0178,1.0,0.1797
attnunet,0.0178,1.0,0.1797
attnunet,0.0178,1.0,0.1797
attnunet,0.0178,1.0,0.1797
attnunet,0.0178,1.0,0.1797
attnunet,0.0178,1.0,0.1797
attnunet,0.0178,1.0,0.1797
attnunet,0.0178,1.0,0.1797
attnunet,0.0179,1.0,0.1797
attnunet,0.0179,1.0,0.1798
attnunet,0.0179,1.0,0.1798
attnunet,0.0179,1.0,0.1798
attnunet,0.0179,1.0,0.1799
attnunet,0.0179,1.0,0.1799
attnunet,0.0179,1.0,0.1799
attnunet,0.0179,1.0,0.1799
attnunet,0.0179,1.0,0.18
attnunet,0.0179,1.0,0.18
attnunet,0.0179,1.0,0.18
attnunet,0.0179,1.0,0.18
attnunet,0.0179,1.0,0.1801
attnunet,0.0179,1.0,0.1801
attnunet,0.0179,1.0,0.1801
attnunet,0.0179,1.0,0.1801
attnunet,0.0179,1.0,0.1801
attnunet,0.0179,1.0,0.1801
attnunet,0.0179,1.0,0.1801
attnunet,0.0179,1.0,0.1801
attnunet,0.0179,1.0,0.1801
attnunet,0.0179,1.0,0.1801
attnunet,0.0179,1.0,0.1802
attnunet,0.0179,1.0,0.1802
attnunet,0.0179,1.0,0.1803
attnunet,0.018,1.0,0.1803
attnunet,0.018,1.0,0.1803
attnunet,0.018,1.0,0.1803
attnunet,0.018,1.0,0.1804
attnunet,0.018,1.0,0.1804
attnunet,0.018,1.0,0.1804
attnunet,0.018,1.0,0.1804
attnunet,0.018,1.0,0.1804
attnunet,0.018,1.0,0.1804
attnunet,0.018,1.0,0.1805
attnunet,0.018,1.0,0.1805
attnunet,0.018,1.0,0.1805
attnunet,0.018,1.0,0.1805
attnunet,0.018,1.0,0.1805
attnunet,0.018,1.0,0.1805
attnunet,0.018,1.0,0.1805
attnunet,0.018,1.0,0.1805
attnunet,0.018,1.0,0.1805
attnunet,0.018,1.0,0.1805
attnunet,0.018,1.0,0.1806
attnunet,0.018,1.0,0.1806
attnunet,0.018,1.0,0.1806
attnunet,0.018,1.0,0.1806
attnunet,0.018,1.0,0.1807
attnunet,0.0181,1.0,0.1807
attnunet,0.0181,1.0,0.1807
attnunet,0.0181,1.0,0.1807
attnunet,0.0181,1.0,0.1807
attnunet,0.0181,1.0,0.1807
attnunet,0.0181,1.0,0.1808
attnunet,0.0181,1.0,0.1808
attnunet,0.0181,1.0,0.1809
attnunet,0.0181,1.0,0.1809
attnunet,0.0181,1.0,0.1809
attnunet,0.0181,1.0,0.1809
attnunet,0.0181,1.0,0.1809
attnunet,0.0181,1.0,0.1809
attnunet,0.0181,1.0,0.1809
attnunet,0.0181,1.0,0.1809
attnunet,0.0181,1.0,0.1809
attnunet,0.0181,1.0,0.181
attnunet,0.0181,1.0,0.181
attnunet,0.0181,1.0,0.181
attnunet,0.0181,1.0,0.181
attnunet,0.0181,1.0,0.181
attnunet,0.0181,1.0,0.181
attnunet,0.0181,1.0,0.1811
attnunet,0.0181,1.0,0.1811
attnunet,0.0181,1.0,0.1811
attnunet,0.0182,1.0,0.1811
attnunet,0.0182,1.0,0.1811
attnunet,0.0182,1.0,0.1811
attnunet,0.0182,1.0,0.1811
attnunet,0.0182,1.0,0.1812
attnunet,0.0182,1.0,0.1812
attnunet,0.0182,1.0,0.1812
attnunet,0.0182,1.0,0.1812
attnunet,0.0182,1.0,0.1812
attnunet,0.0182,1.0,0.1812
attnunet,0.0182,1.0,0.1813
attnunet,0.0182,1.0,0.1813
attnunet,0.0182,1.0,0.1813
attnunet,0.0182,1.0,0.1814
attnunet,0.0182,1.0,0.1814
attnunet,0.0182,1.0,0.1814
attnunet,0.0182,1.0,0.1814
attnunet,0.0182,1.0,0.1814
attnunet,0.0182,1.0,0.1814
attnunet,0.0182,1.0,0.1814
attnunet,0.0182,1.0,0.1814
attnunet,0.0182,1.0,0.1814
attnunet,0.0182,1.0,0.1814
attnunet,0.0182,1.0,0.1815
attnunet,0.0183,1.0,0.1815
attnunet,0.0183,1.0,0.1815
attnunet,0.0183,1.0,0.1815
attnunet,0.0183,1.0,0.1815
attnunet,0.0183,1.0,0.1815
attnunet,0.0183,1.0,0.1815
attnunet,0.0183,1.0,0.1815
attnunet,0.0183,1.0,0.1815
attnunet,0.0183,1.0,0.1815
attnunet,0.0183,1.0,0.1815
attnunet,0.0183,1.0,0.1815
attnunet,0.0183,1.0,0.1816
attnunet,0.0183,1.0,0.1816
attnunet,0.0183,1.0,0.1816
attnunet,0.0183,1.0,0.1816
attnunet,0.0183,1.0,0.1816
attnunet,0.0183,1.0,0.1817
attnunet,0.0183,1.0,0.1817
attnunet,0.0183,1.0,0.1817
attnunet,0.0183,1.0,0.1817
attnunet,0.0183,1.0,0.1817
attnunet,0.0183,1.0,0.1817
attnunet,0.0183,1.0,0.1818
attnunet,0.0183,1.0,0.1818
attnunet,0.0184,1.0,0.1818
attnunet,0.0184,1.0,0.1818
attnunet,0.0184,1.0,0.1818
attnunet,0.0184,1.0,0.1818
attnunet,0.0184,1.0,0.1818
attnunet,0.0184,1.0,0.1818
attnunet,0.0184,1.0,0.1819
attnunet,0.0184,1.0,0.1819
attnunet,0.0184,1.0,0.1819
attnunet,0.0184,1.0,0.1819
attnunet,0.0184,1.0,0.1819
attnunet,0.0184,1.0,0.182
attnunet,0.0184,1.0,0.182
attnunet,0.0184,1.0,0.182
attnunet,0.0184,1.0,0.182
attnunet,0.0184,1.0,0.182
attnunet,0.0184,1.0,0.182
attnunet,0.0184,1.0,0.182
attnunet,0.0184,1.0,0.182
attnunet,0.0184,1.0,0.1821
attnunet,0.0184,1.0,0.1821
attnunet,0.0184,1.0,0.1821
attnunet,0.0184,1.0,0.1821
attnunet,0.0185,1.0,0.1821
attnunet,0.0185,1.0,0.1821
attnunet,0.0185,1.0,0.1822
attnunet,0.0185,1.0,0.1822
attnunet,0.0185,1.0,0.1822
attnunet,0.0185,1.0,0.1822
attnunet,0.0185,1.0,0.1822
attnunet,0.0185,1.0,0.1822
attnunet,0.0185,1.0,0.1822
attnunet,0.0185,1.0,0.1822
attnunet,0.0185,1.0,0.1823
attnunet,0.0185,1.0,0.1823
attnunet,0.0185,1.0,0.1823
attnunet,0.0185,1.0,0.1823
attnunet,0.0185,1.0,0.1823
attnunet,0.0185,1.0,0.1824
attnunet,0.0185,1.0,0.1824
attnunet,0.0185,1.0,0.1824
attnunet,0.0185,1.0,0.1824
attnunet,0.0185,1.0,0.1824
attnunet,0.0185,1.0,0.1824
attnunet,0.0185,1.0,0.1825
attnunet,0.0185,1.0,0.1825
attnunet,0.0185,1.0,0.1825
attnunet,0.0186,1.0,0.1826
attnunet,0.0186,1.0,0.1826
attnunet,0.0186,1.0,0.1826
attnunet,0.0186,1.0,0.1826
attnunet,0.0186,1.0,0.1826
attnunet,0.0186,1.0,0.1826
attnunet,0.0186,1.0,0.1826
attnunet,0.0186,1.0,0.1826
attnunet,0.0186,1.0,0.1827
attnunet,0.0186,1.0,0.1827
attnunet,0.0186,1.0,0.1827
attnunet,0.0186,1.0,0.1827
attnunet,0.0186,1.0,0.1828
attnunet,0.0186,1.0,0.1828
attnunet,0.0186,1.0,0.1828
attnunet,0.0186,1.0,0.1828
attnunet,0.0186,1.0,0.1828
attnunet,0.0186,1.0,0.1828
attnunet,0.0186,1.0,0.1829
attnunet,0.0186,1.0,0.1829
attnunet,0.0186,1.0,0.1829
attnunet,0.0186,1.0,0.1829
attnunet,0.0186,1.0,0.1829
attnunet,0.0187,1.0,0.183
attnunet,0.0187,1.0,0.183
attnunet,0.0187,1.0,0.183
attnunet,0.0187,1.0,0.183
attnunet,0.0187,1.0,0.1831
attnunet,0.0187,1.0,0.1832
attnunet,0.0184,0.9875,0.1832
attnunet,0.0184,0.9875,0.1832
attnunet,0.0185,0.9875,0.1832
attnunet,0.0185,0.9875,0.1832
attnunet,0.0185,0.9875,0.1832
attnunet,0.0185,0.9875,0.1832
attnunet,0.0185,0.9875,0.1832
attnunet,0.0185,0.9875,0.1832
attnunet,0.0185,0.9875,0.1833
attnunet,0.0185,0.9875,0.1833
attnunet,0.0185,0.9875,0.1833
attnunet,0.0185,0.9875,0.1833
attnunet,0.0185,0.9875,0.1833
attnunet,0.0185,0.9875,0.1834
attnunet,0.0185,0.9875,0.1834
attnunet,0.0185,0.9875,0.1834
attnunet,0.0185,0.9875,0.1834
attnunet,0.0185,0.9875,0.1834
attnunet,0.0185,0.9875,0.1834
attnunet,0.0185,0.9875,0.1834
attnunet,0.0185,0.9875,0.1835
attnunet,0.0185,0.9875,0.1835
attnunet,0.0185,0.9875,0.1835
attnunet,0.0185,0.9875,0.1835
attnunet,0.0185,0.9875,0.1835
attnunet,0.0186,0.9875,0.1835
attnunet,0.0186,0.9875,0.1836
attnunet,0.0186,0.9875,0.1836
attnunet,0.0186,0.9875,0.1836
attnunet,0.0186,0.9875,0.1836
attnunet,0.0186,0.9875,0.1837
attnunet,0.0186,0.9875,0.1837
attnunet,0.0186,0.9875,0.1837
attnunet,0.0186,0.9875,0.1837
attnunet,0.0186,0.9875,0.1838
attnunet,0.0186,0.9875,0.1838
attnunet,0.0186,0.9875,0.1838
attnunet,0.0186,0.9875,0.1838
attnunet,0.0186,0.9875,0.1838
attnunet,0.0186,0.9875,0.1838
attnunet,0.0186,0.9875,0.1838
attnunet,0.0186,0.9875,0.1838
attnunet,0.0186,0.9875,0.1838
attnunet,0.0186,0.9875,0.1839
attnunet,0.0186,0.9875,0.1839
attnunet,0.0186,0.9875,0.1839
attnunet,0.0186,0.9875,0.1839
attnunet,0.0186,0.9875,0.184
attnunet,0.0187,0.9875,0.184
attnunet,0.0187,0.9875,0.184
attnunet,0.0187,0.9875,0.1841
attnunet,0.0187,0.9875,0.1841
attnunet,0.0187,0.9875,0.1841
attnunet,0.0187,0.9875,0.1841
attnunet,0.0187,0.9875,0.1841
attnunet,0.0187,0.9875,0.1841
attnunet,0.0187,0.9875,0.1841
attnunet,0.0187,0.9875,0.1841
attnunet,0.0187,0.9875,0.1841
attnunet,0.0187,0.9875,0.1841
attnunet,0.0187,0.9875,0.1842
attnunet,0.0187,0.9875,0.1842
attnunet,0.0187,0.9875,0.1843
attnunet,0.0187,0.9875,0.1843
attnunet,0.0187,0.9875,0.1843
attnunet,0.0187,0.9875,0.1843
attnunet,0.0187,0.9875,0.1843
attnunet,0.0187,0.9875,0.1843
attnunet,0.0187,0.9875,0.1843
attnunet,0.0187,0.9875,0.1843
attnunet,0.0188,0.9875,0.1844
attnunet,0.0188,0.9875,0.1844
attnunet,0.0188,0.9875,0.1844
attnunet,0.0188,0.9875,0.1844
attnunet,0.0188,0.9875,0.1844
attnunet,0.0188,0.9875,0.1844
attnunet,0.0188,0.9875,0.1844
attnunet,0.0188,0.9875,0.1845
attnunet,0.0188,0.9875,0.1845
attnunet,0.0188,0.9875,0.1845
attnunet,0.0188,0.9875,0.1845
attnunet,0.0188,0.9875,0.1845
attnunet,0.0188,0.9875,0.1845
attnunet,0.0188,0.9875,0.1846
attnunet,0.0188,0.9875,0.1846
attnunet,0.0188,0.9875,0.1846
attnunet,0.0188,0.9875,0.1846
attnunet,0.0188,0.9875,0.1846
attnunet,0.0188,0.9875,0.1847
attnunet,0.0188,0.9875,0.1847
attnunet,0.0188,0.9875,0.1847
attnunet,0.0188,0.9875,0.1847
attnunet,0.0188,0.9875,0.1847
attnunet,0.0189,0.9875,0.1848
attnunet,0.0189,0.9875,0.1849
attnunet,0.0189,0.9875,0.1849
attnunet,0.0189,0.9875,0.1849
attnunet,0.0189,0.9875,0.185
attnunet,0.0189,0.9875,0.185
attnunet,0.0189,0.9875,0.185
attnunet,0.0189,0.9875,0.185
attnunet,0.0189,0.9875,0.185
attnunet,0.0189,0.9875,0.185
attnunet,0.0189,0.9875,0.1851
attnunet,0.0189,0.9875,0.1851
attnunet,0.0189,0.9875,0.1851
attnunet,0.0189,0.9875,0.1851
attnunet,0.0189,0.9875,0.1851
attnunet,0.0189,0.9875,0.1852
attnunet,0.0189,0.9875,0.1852
attnunet,0.0189,0.9875,0.1852
attnunet,0.0189,0.9875,0.1852
attnunet,0.0189,0.9875,0.1852
attnunet,0.0189,0.9875,0.1852
attnunet,0.0189,0.9875,0.1852
attnunet,0.019,0.9875,0.1852
attnunet,0.019,0.9875,0.1853
attnunet,0.019,0.9875,0.1853
attnunet,0.019,0.9875,0.1853
attnunet,0.019,0.9875,0.1853
attnunet,0.019,0.9875,0.1854
attnunet,0.019,0.9875,0.1854
attnunet,0.019,0.9875,0.1854
attnunet,0.019,0.9875,0.1854
attnunet,0.019,0.9875,0.1854
attnunet,0.019,0.9875,0.1855
attnunet,0.019,0.9875,0.1855
attnunet,0.019,0.9875,0.1855
attnunet,0.019,0.9875,0.1855
attnunet,0.019,0.9875,0.1855
attnunet,0.019,0.9875,0.1855
attnunet,0.019,0.9875,0.1856
attnunet,0.019,0.9875,0.1856
attnunet,0.019,0.9875,0.1856
attnunet,0.019,0.9875,0.1856
attnunet,0.019,0.9875,0.1857
attnunet,0.019,0.9875,0.1857
attnunet,0.0191,0.9875,0.1857
attnunet,0.0191,0.9875,0.1858
attnunet,0.0191,0.9875,0.1858
attnunet,0.0191,0.9875,0.1858
attnunet,0.0191,0.9875,0.1858
attnunet,0.0191,0.9875,0.1859
attnunet,0.0191,0.9875,0.1859
attnunet,0.0191,0.9875,0.1859
attnunet,0.0191,0.9875,0.186
attnunet,0.0191,0.9875,0.186
attnunet,0.0191,0.9875,0.186
attnunet,0.0191,0.9875,0.1861
attnunet,0.0191,0.9875,0.1861
attnunet,0.0191,0.9875,0.1861
attnunet,0.0191,0.9875,0.1861
attnunet,0.0191,0.9875,0.1861
attnunet,0.0191,0.9875,0.1861
attnunet,0.0191,0.9875,0.1861
attnunet,0.0191,0.9875,0.1862
attnunet,0.0191,0.9875,0.1862
attnunet,0.0191,0.9875,0.1862
attnunet,0.0192,0.9875,0.1862
attnunet,0.0192,0.9875,0.1863
attnunet,0.0192,0.9875,0.1863
attnunet,0.0192,0.9875,0.1863
attnunet,0.0192,0.9875,0.1863
attnunet,0.0192,0.9875,0.1863
attnunet,0.0192,0.9875,0.1864
attnunet,0.0192,0.9875,0.1864
attnunet,0.0192,0.9875,0.1864
attnunet,0.0192,0.9875,0.1864
attnunet,0.0192,0.9875,0.1864
attnunet,0.0192,0.9875,0.1865
attnunet,0.0192,0.9875,0.1865
attnunet,0.0192,0.9875,0.1865
attnunet,0.0192,0.9875,0.1865
attnunet,0.0192,0.9875,0.1865
attnunet,0.0192,0.9875,0.1865
attnunet,0.0192,0.9875,0.1865
attnunet,0.0192,0.9875,0.1865
attnunet,0.0192,0.9875,0.1866
attnunet,0.0192,0.9875,0.1866
attnunet,0.0192,0.9875,0.1866
attnunet,0.0193,0.9875,0.1866
attnunet,0.0193,0.9875,0.1866
attnunet,0.0193,0.9875,0.1866
attnunet,0.0193,0.9875,0.1866
attnunet,0.0193,0.9875,0.1867
attnunet,0.0193,0.9875,0.1867
attnunet,0.0193,0.9875,0.1867
attnunet,0.0193,0.9875,0.1867
attnunet,0.0193,0.9875,0.1867
attnunet,0.0193,0.9875,0.1868
attnunet,0.0193,0.9875,0.1868
attnunet,0.0193,0.9875,0.1868
attnunet,0.0193,0.9875,0.1868
attnunet,0.0193,0.9875,0.1868
attnunet,0.0193,0.9875,0.1868
attnunet,0.0193,0.9875,0.1868
attnunet,0.0193,0.9875,0.1868
attnunet,0.0193,0.9875,0.1868
